TransactionID,TransactionDate,StoreID,ProductID,SupplierID,MovementType,OpeningStock,QuantityReceived,QuantitySold,QuantityReturned,QuantityWaste,QuantityAdjusted,ShrinkageQty,ClosingStock,ReorderLevel,ExpectedStock,ActualStock,UnitCost,UnitPrice,SalesAmount,CostAmount,BatchNumber,ExpiryDate,PaymentType,ReplenishmentStatus
105667,2025-05-17,S001,P001,SUP03,Sale,162,0,0,5,0,0,0,167,21.0,167,167,1.05,1.79,0.0,5.25,B-8888,2025-05-27,Cash,
105668,2025-08-26,S001,P017,SUP03,Return,0,0,32,0,0,0,0,-32,24.0,-32,-32,1.22,2.19,70.08,39.04,B-8143,2025-10-10,Voucher,
105669,2025-05-05,S003,P010,SUP02,Sale,14,58,9,0,0,0,0,63,11.0,63,63,0.58,1.09,9.81,5.22,B-9225,2027-05-05,Contactless,
105670,2025-10-08,S005,P006,SUP04,Shrinkage,175,0,29,0,0,0,0,146,25.0,146,146,1.25,2.19,63.51,36.25,B-8867,2025-10-18,Contactless,
105671,2025-02-27,S008,P001,SUP06,Adjustment,74,56,7,0,1,0,0,122,21.0,122,122,1.05,1.79,12.53,7.35,B-8443,2025-03-09,Cash,
105672,2025-09-03,S003,P002,SUP04,Shrinkage,87,40,22,0,0,0,1,104,8.0,105,104,0.42,0.89,19.58,9.24,B-3593,2025-09-08,Voucher,
105673,2025-02-28,S007,P017,SUP08,Adjustment,249,0,14,0,0,0,0,235,,235,235,1.22,2.19,30.66,17.08,B-6964,2025-04-14,Voucher,
105674,2025-03-18,S002,P006,SUP08,Receipt,121,22,31,0,0,0,0,112,25.0,112,112,1.25,2.19,67.89,38.75,B-2587,2025-03-28,Contactless,On Time
105675,2025-09-03,S006,P019,SUP08,Waste,102,47,9,0,0,0,0,140,17.0,140,140,0.88,1.59,14.31,7.92,B-4294,2026-09-03,Cash,
105676,2025-11-22,S002,P016,SUP05,Return,158,43,12,0,0,0,0,189,27.0,189,189,1.38,2.49,29.88,16.56,B-7839,2025-12-13,Card,
105677,2025-08-08,S008,P002,SUP07,Sale,107,0,63,0,0,0,0,44,8.0,44,44,0.42,0.89,56.07,26.46,B-8519,2025-08-13,Card,
105678,2025-06-08,S005,P011,SUP09,Shrinkage,129,24,38,0,0,0,0,115,33.0,115,115,1.65,2.99,113.62,62.7,B-6040,2026-06-08,Voucher,
105679,2025-02-12,S006,P006,SUP06,Sale,98,27,18,1,0,0,0,108,25.0,108,108,1.25,2.19,39.42,23.75,B-2224,2025-02-22,Voucher,
105680,2025-03-08,S004,P011,SUP10,Waste,157,22,42,0,0,0,0,137,33.0,137,137,1.65,2.99,125.58,69.3,B-2687,2026-03-08,Card,
105681,2025-08-28,S007,P010,SUP05,Receipt,120,0,12,0,1,0,0,107,11.0,107,107,0.58,1.09,13.08,6.96,B-6150,2027-08-28,Voucher,Partial
105682,2025-09-07,S006,P016,SUP06,Receipt,91,47,29,0,2,0,0,107,27.0,107,107,1.38,2.49,72.21,40.02,B-9041,2025-09-28,Contactless,Partial
105683,2025-07-08,S007,P011,SUP08,Waste,160,4,31,0,0,-2,0,131,33.0,131,131,1.65,2.99,92.69,51.15,B-1493,2026-07-08,Contactless,
105684,2025-06-27,S008,P013,SUP06,Waste,129,0,32,0,0,0,0,97,5.0,97,97,0.18,0.45,14.4,5.76,B-6512,2027-06-27,Contactless,
105685,2025-12-24,S002,P003,SUP09,Adjustment,44,0,30,0,0,0,0,14,38.0,14,14,1.92,2.99,89.7,57.6,B-1846,2026-01-14,Contactless,
105686,2025-02-02,S001,P020,SUP03,Waste,144,43,26,0,0,0,0,161,28.0,161,161,1.4,2.79,72.54,36.4,B-9577,2027-02-02,Voucher,
105687,2025-08-29,S001,P006,SUP08,Sale,200,0,7,0,0,0,0,193,25.0,193,193,1.25,2.19,15.33,8.75,B-8369,2025-09-08,Cash,
105688,2025-04-30,S008,P017,SUP02,Waste,53,0,16,0,0,0,0,37,24.0,37,37,1.22,2.19,35.04,19.52,B-4926,2025-06-14,Card,
105689,2025-07-23,S004,P002,SUP07,Receipt,150,0,24,0,0,0,0,126,8.0,126,126,0.42,0.89,21.36,10.08,B-8938,2025-07-28,Contactless,On Time
105690,2025-09-26,S003,P017,SUP01,Sale,103,0,21,0,0,0,0,-82,24.0,82,-82,1.22,2.19,45.99,25.62,B-8556,2025-11-10,Card,
105691,2025-11-04,S006,P003,SUP09,Return,12,24,39,0,0,0,0,-3,38.0,-3,-3,1.92,2.99,116.61,74.88,B-4517,2025-11-25,Card,
105692,2025-03-31,S007,P001,SUP08,Return,224,0,28,0,0,0,0,196,21.0,196,196,1.05,1.79,50.12,29.4,B-4943,2025-04-10,Contactless,
105693,2025-04-22,S003,P005,SUP08,Sale,95,0,14,0,0,0,0,81,22.0,81,81,1.1,1.89,26.46,15.4,B-5928,2025-05-13,Card,
105694,2025-10-21,S007,P019,SUP05,Shrinkage,16,0,5,0,0,0,0,11,17.0,11,11,0.88,1.59,7.95,4.4,B-8489,2026-10-21,Cash,
105695,2025-08-22,S001,P012,SUP08,Return,64,79,25,0,0,0,0,118,18.0,118,118,0.92,1.79,44.75,23.0,B-9721,2025-09-05,Voucher,
105696,2025-04-22,S004,P019,SUP02,Return,141,59,34,0,0,0,0,166,17.0,166,166,0.88,1.59,54.06,29.92,B-8591,2026-04-22,Contactless,
105697,2025-04-07,S003,P004,SUP07,Adjustment,29,0,11,0,0,0,0,18,15.0,18,18,0.78,1.29,14.19,8.58,B-2466,2025-04-14,Card,
105698,2025-08-24,S001,P019,SUP01,Shrinkage,125,68,18,0,0,2,0,177,17.0,177,177,0.88,1.59,28.62,15.84,B-5053,2026-08-24,Contactless,
105699,2025-03-07,S001,P013,SUP04,Sale,103,47,67,0,0,0,0,83,5.0,83,83,0.18,0.45,30.15,12.06,B-7587,2027-03-07,Cash,
105700,2025-02-09,S001,P007,SUP05,Sale,71,0,23,0,0,0,0,48,76.0,48,48,3.8,47.92,1102.16,87.4,B-3839,2025-02-14,Cash,
105701,2025-09-09,S008,P014,SUP08,Waste,140,35,9,0,0,0,0,166,,166,166,0.62,1.25,11.25,5.58,B-6056,2026-09-09,Voucher,
105702,2025-11-07,S007,P002,SUP05,Return,58,40,1,0,0,0,0,97,8.0,97,97,0.42,0.89,0.89,0.42,B-3250,2025-11-12,Voucher,
105703,2025-01-21,S005,P013,SUP05,Return,50,0,14,0,0,0,0,36,5.0,36,36,0.18,0.45,6.3,2.52,B-9152,2027-01-21,Voucher,
105704,2025-02-09,S001,P013,SUP05,Adjustment,137,7,50,0,0,0,0,94,5.0,94,94,0.18,0.45,22.5,9.0,B-6325,2027-02-09,Voucher,
105705,2025-01-24,S003,P019,SUP08,Sale,124,0,26,0,0,0,0,98,17.0,98,98,0.88,1.59,41.34,22.88,B-1329,2026-01-24,Cash,
105706,2025-10-19,S001,P002,SUP04,Return,160,0,47,0,0,0,0,113,8.0,113,113,0.42,0.89,41.83,19.74,B-8911,2025-10-24,Voucher,
105707,2025-12-05,S002,P014,SUP05,Return,150,68,35,0,0,0,0,183,12.0,183,183,0.62,1.25,43.75,21.7,B-3903,2026-12-05,Contactless,
105708,2025-06-20,S003,P002,SUP01,Sale,91,85,14,0,0,0,0,162,8.0,162,162,0.42,0.89,12.46,5.88,B-6945,2025-06-25,Cash,
105709,2025-09-11,S004,P013,SUP07,Waste,32,0,49,1,0,0,0,-16,5.0,-16,-16,0.18,0.45,22.05,9.0,B-7890,2027-09-11,Contactless,
105710,2025-04-13,S003,P013,SUP03,Shrinkage,117,13,15,0,0,0,0,115,5.0,115,115,0.18,0.45,6.75,2.7,B-9590,2027-04-13,Card,
105711,2025-04-19,S003,P012,SUP09,Adjustment,94,19,8,0,0,0,0,105,18.0,105,105,0.92,1.79,14.32,7.36,B-8871,2025-05-03,Card,
105712,2025-06-01,S001,P016,SUP04,Receipt,126,0,34,0,0,0,0,92,27.0,92,92,1.38,2.49,84.66,46.92,B-8415,2025-06-22,Card,Partial
105713,2025-10-03,S001,P006,SUP07,Receipt,120,0,4,0,0,0,0,116,25.0,116,116,1.25,2.19,8.76,5.0,B-1660,2025-10-13,Voucher,On Time
105714,2025-07-28,S006,P020,SUP03,Sale,92,35,27,0,0,0,0,100,28.0,100,100,1.4,2.79,75.33,37.8,B-2138,2027-07-28,Contactless,
105715,2025-09-16,S008,P020,SUP06,Receipt,106,59,0,0,0,0,0,165,28.0,165,165,1.4,2.79,0.0,0.0,B-3994,2027-09-16,Cash,Late
105716,2025-07-27,S002,P020,SUP01,Waste,72,53,27,0,0,0,0,98,28.0,98,98,1.4,2.79,75.33,37.8,B-5855,2027-07-27,Cash,
105717,2025-08-25,S007,P020,SUP03,Adjustment,77,47,3,0,0,0,0,121,28.0,121,121,1.4,2.79,8.37,4.2,B-3955,2027-08-25,Cash,
105718,2025-12-21,S004,P013,SUP01,Return,110,0,7,0,0,0,0,103,5.0,103,103,0.18,0.45,3.15,1.26,B-7350,2027-12-21,Cash,
105719,2025-05-03,S002,P004,SUP07,Adjustment,153,9,35,3,0,0,0,130,15.0,130,130,0.78,1.29,45.15,29.64,B-5300,2025-05-10,Voucher,
105720,2025-11-05,S008,P010,SUP02,Shrinkage,164,19,53,0,0,0,0,130,11.0,130,130,0.58,1.09,57.77,30.74,B-7725,2027-11-05,Cash,
105721,2025-02-10,S004,P017,SUP06,Receipt,7,0,0,0,0,0,0,7,24.0,7,7,1.22,2.19,0.0,0.0,B-4656,2025-03-27,Cash,Late
105722,2025-07-01,S007,P015,SUP05,Receipt,125,0,14,0,0,1,0,112,11.0,112,112,0.55,1.49,20.86,7.7,B-6900,2025-12-28,Contactless,On Time
105723,2025-06-12,S007,P008,SUP06,Sale,101,49,19,0,0,0,0,131,82.0,131,131,4.1,6.49,123.31,77.9,B-3898,2025-06-17,Contactless,
105724,2025-11-05,S008,P007,SUP03,Waste,134,0,43,0,0,0,0,91,76.0,91,91,3.8,5.99,257.57,163.4,B-3643,2025-11-10,Voucher,
105725,2025-02-02,S001,P006,SUP06,Return,104,78,33,0,0,0,0,149,25.0,149,149,1.25,2.19,72.27,41.25,B-9535,2025-02-12,Contactless,
105726,2025-07-23,S004,P014,SUP01,Return,51,32,21,0,0,0,0,62,12.0,62,62,0.62,1.25,26.25,13.02,B-1222,2026-07-23,Cash,
105727,2025-02-21,S001,P020,SUP04,Waste,196,82,31,0,0,0,0,247,28.0,247,247,1.4,2.79,86.49,43.4,B-5055,2027-02-21,Voucher,
105728,2025-01-02,S007,P018,SUP04,Receipt,83,70,51,0,0,0,0,102,39.0,102,102,1.95,3.49,177.99,99.45,B-2446,2025-07-01,Card,On Time
105729,2025-04-14,S001,P006,SUP09,Return,161,53,10,1,0,0,0,205,25.0,205,205,1.25,2.19,21.9,13.75,B-8032,2025-04-24,Card,
105730,2025-08-03,S002,P018,SUP05,Return,156,0,20,0,0,0,0,136,39.0,136,136,1.95,3.49,69.8,39.0,B-4629,2026-01-30,Cash,
105731,2025-07-21,S006,P008,SUP01,Adjustment,180,16,19,0,0,0,0,177,82.0,177,177,4.1,6.49,123.31,77.9,B-4703,2025-07-26,Cash,
105732,2025-09-10,S005,P004,SUP04,Sale,132,43,78,0,0,0,0,97,15.0,97,97,0.78,0.13,10.14,60.84,B-2190,2025-09-17,Voucher,
105733,2025-05-05,S007,P018,SUP04,Shrinkage,126,0,15,0,0,0,0,111,39.0,111,111,1.95,3.49,52.35,29.25,B-7292,2025-11-01,Card,
105734,2025-01-15,S007,P016,SUP08,Waste,163,73,34,0,0,0,0,202,27.0,202,202,1.38,2.49,84.66,46.92,B-4872,2025-02-05,Card,
105735,2025-05-17,S002,P015,SUP05,Return,258,38,41,0,0,0,1,254,11.0,255,254,0.55,1.49,61.09,22.55,B-5694,2025-11-13,Contactless,
105736,2025-03-24,S004,P020,SUP05,Return,137,0,9,0,0,0,0,128,28.0,128,128,1.4,2.79,25.11,12.6,B-1185,2027-03-24,Card,
105737,2025-08-26,S001,P006,SUP10,Return,117,42,32,0,0,0,0,127,,127,127,1.25,2.19,70.08,40.0,B-4710,2025-09-05,Cash,
105738,2025-03-11,S004,P002,SUP02,Receipt,73,0,30,0,0,0,0,43,8.0,43,43,0.42,0.89,26.7,12.6,B-6014,2025-03-16,Contactless,Partial
105739,2025-02-06,S002,P009,SUP08,Sale,25,9,12,0,0,0,0,22,19.0,22,22,0.95,1.79,21.48,11.4,B-7443,2026-02-06,Card,
105740,2025-10-29,S001,P006,SUP04,Waste,53,55,24,0,0,0,0,84,25.0,84,84,1.25,2.19,52.56,30.0,B-2859,2025-11-08,Card,
105741,2025-09-04,S004,P003,SUP03,Receipt,99,0,21,0,0,0,0,78,38.0,78,78,1.92,2.99,62.79,40.32,B-8818,2025-09-25,Voucher,Partial
105742,2025-06-10,S007,P004,SUP01,Receipt,123,45,11,0,0,0,0,157,15.0,157,157,0.78,1.29,14.19,8.58,B-6620,2025-06-17,Contactless,On Time
105743,2025-10-17,S005,P015,SUP04,Sale,0,96,50,0,0,0,1,45,11.0,46,45,0.55,1.49,74.5,27.5,B-1362,2026-04-15,Voucher,
105744,2025-02-22,S002,P009,SUP09,Shrinkage,144,53,0,0,0,0,0,197,19.0,197,197,0.95,1.79,0.0,0.0,B-6298,2026-02-22,Contactless,
105745,2025-09-11,S005,P008,SUP01,Receipt,0,12,33,0,0,0,0,-21,82.0,-21,-21,4.1,6.49,214.17,135.3,B-4325,2025-09-16,Contactless,On Time
105746,2025-02-12,S003,P007,SUP10,Waste,227,0,40,0,0,0,0,187,76.0,187,187,3.8,5.99,239.6,152.0,B-6687,2025-02-17,Voucher,
105747,2025-04-08,S006,P002,SUP10,Adjustment,94,48,11,0,0,0,0,131,8.0,131,131,0.42,0.89,9.79,4.62,B-4775,2025-04-13,Cash,
105748,2025-03-12,S003,P010,SUP08,Sale,9,69,29,0,0,0,0,49,11.0,49,49,0.58,1.09,31.61,16.82,B-2454,2027-03-12,Contactless,
105749,2025-12-24,S004,P011,SUP09,Adjustment,156,0,19,0,0,0,0,137,33.0,137,137,1.65,2.99,56.81,31.35,B-4993,2026-12-24,Contactless,
105750,2025-12-27,S008,P004,SUP03,Receipt,138,0,29,0,0,0,0,-109,15.0,109,-109,0.78,1.29,37.41,22.62,B-7465,2026-01-03,Contactless,On Time
105751,2025-11-04,S002,P009,SUP10,Shrinkage,70,45,33,0,0,1,1,82,19.0,83,82,0.95,1.79,59.07,31.35,B-9235,2026-11-04,Contactless,
105752,2025-10-27,S002,P010,SUP07,Shrinkage,178,94,0,0,0,0,0,272,11.0,272,272,0.58,1.09,0.0,0.0,B-6486,2027-10-27,Card,
105753,2025-12-15,S008,P003,SUP07,Return,41,0,0,0,0,0,0,41,38.0,41,41,1.92,2.99,0.0,0.0,B-7251,2026-01-05,Card,
105754,2025-06-22,S005,P015,SUP04,Receipt,79,0,9,0,0,0,0,70,11.0,70,70,0.55,1.49,13.41,4.95,B-7264,2025-12-19,Voucher,Late
105755,2025-01-03,S002,P002,SUP05,Waste,251,12,33,0,0,0,0,230,8.0,230,230,0.42,0.89,29.37,13.86,B-6931,2025-01-08,Cash,
105756,2025-11-11,S007,P013,SUP08,Receipt,176,73,22,0,0,0,0,227,5.0,227,227,0.18,0.45,9.9,3.96,B-6695,2027-11-11,Card,Partial
105757,2025-08-24,S001,P008,SUP08,Sale,85,0,6,0,0,0,0,79,,79,79,4.1,6.49,38.94,24.6,B-1228,2025-08-29,Cash,
105758,2025-07-17,S001,P012,SUP02,Return,40,0,17,0,0,0,0,23,18.0,23,23,0.92,1.79,30.43,15.64,B-4086,2025-07-31,Voucher,
105759,2025-11-24,S002,P006,SUP05,Waste,52,98,0,5,0,0,0,155,25.0,155,155,0.0,2.19,0.0,0.0,B-8027,2025-12-04,Contactless,
105760,2025-08-25,S007,P009,SUP09,Sale,48,49,32,0,0,0,0,65,19.0,65,65,0.95,1.79,57.28,30.4,B-4829,2026-08-25,Contactless,
105761,2025-07-04,S005,P016,SUP07,Waste,80,0,50,0,0,2,0,32,27.0,32,32,1.38,2.49,124.5,69.0,B-8131,2025-07-25,Card,
105762,2025-01-21,S001,P009,SUP06,Return,92,37,34,0,0,1,0,96,19.0,96,96,0.95,1.79,60.86,32.3,B-6333,2026-01-21,Card,
105763,2025-06-11,S005,P013,SUP02,Return,149,35,19,0,0,0,0,165,5.0,165,165,0.18,0.45,8.55,3.42,B-5492,2027-06-11,Contactless,
105764,2025-04-27,S001,P017,SUP01,Adjustment,82,54,22,2,0,0,1,115,24.0,116,115,1.22,2.19,48.18,29.28,B-8025,2025-06-11,Contactless,
105765,2025-09-19,S006,P020,SUP02,Adjustment,83,0,25,0,0,0,0,58,28.0,58,58,1.4,2.79,69.75,35.0,B-8142,2027-09-19,Voucher,
105766,2025-11-02,S003,P017,SUP07,Return,113,0,54,2,0,-2,0,59,24.0,59,59,1.22,2.19,118.26,68.32,B-8615,2025-12-17,Cash,
105767,2025-03-18,S006,P008,SUP04,Adjustment,155,0,24,0,0,0,0,131,82.0,131,131,4.1,6.49,155.76,98.4,B-4124,2025-03-23,Voucher,
105768,2025-07-26,S004,P002,SUP03,Shrinkage,38,0,18,0,0,0,0,20,8.0,20,20,0.42,0.89,16.02,7.56,B-6226,2025-07-31,Cash,
105769,2025-09-14,S007,P019,SUP07,Return,99,0,13,0,0,0,0,86,17.0,86,86,0.88,1.59,20.67,11.44,B-9066,2026-09-14,Card,
105770,2025-07-23,S004,P016,SUP01,Sale,85,0,31,0,0,0,0,54,27.0,54,54,1.38,2.49,77.19,42.78,B-5887,2025-08-13,Contactless,
105771,2025-10-19,S004,P004,SUP02,Shrinkage,157,52,62,0,0,0,0,147,15.0,147,147,0.78,1.29,79.98,48.36,B-3031,2025-10-26,Card,
105772,2025-07-16,S001,P006,SUP04,Return,152,0,13,5,0,0,0,144,25.0,144,144,1.25,2.19,28.47,22.5,B-5226,2025-07-26,Contactless,
105773,2025-11-26,S008,P018,SUP09,Adjustment,70,0,8,0,0,0,0,62,39.0,62,62,1.95,3.49,27.92,15.6,B-7061,2026-05-25,Contactless,
105774,2025-07-27,S001,P013,SUP10,Sale,78,47,24,0,0,0,0,101,5.0,101,101,0.18,0.45,10.8,4.32,B-9082,2027-07-27,Voucher,
105775,2025-06-11,S008,P007,SUP04,Waste,188,52,50,1,0,0,0,191,76.0,191,191,3.8,5.99,299.5,193.8,B-4808,2025-06-16,Voucher,
105776,2025-10-29,S001,P003,SUP01,Waste,70,14,30,0,0,0,0,54,38.0,54,54,1.92,2.99,89.7,57.6,B-8166,2025-11-19,Voucher,
105777,2025-08-06,S002,P019,SUP07,Adjustment,185,0,23,0,0,0,0,162,17.0,162,162,0.88,1.59,36.57,20.24,B-2206,2026-08-06,Card,
105778,2025-06-15,S003,P001,SUP04,Adjustment,95,38,13,0,0,0,0,120,21.0,120,120,1.05,1.79,23.27,13.65,B-6348,2025-06-25,Card,
105779,2025-09-08,S007,P019,SUP10,Shrinkage,0,34,26,0,0,0,0,8,17.0,8,8,0.88,1.59,41.34,22.88,B-1450,2026-09-08,Contactless,
105780,2025-02-24,S004,P008,SUP08,Return,189,0,5,0,0,0,0,184,82.0,184,184,4.1,6.49,32.45,20.5,B-6493,2025-03-01,Cash,
105781,2025-12-02,S007,P011,SUP05,Waste,104,0,1,0,0,0,0,103,33.0,103,103,1.65,2.99,2.99,1.65,B-5317,2026-12-02,Voucher,
105782,2025-07-30,S008,P009,SUP06,Shrinkage,157,0,34,0,0,0,0,123,19.0,123,123,0.95,1.79,60.86,32.3,B-7401,2026-07-30,Contactless,
105783,2025-02-24,S002,P007,SUP03,Return,191,0,32,0,0,0,0,159,76.0,159,159,3.8,5.99,191.68,121.6,B-7815,2025-03-01,Voucher,
105784,2025-07-08,S005,P015,SUP02,Adjustment,125,0,32,0,0,0,0,93,11.0,93,93,0.55,1.49,47.68,17.6,B-2008,2026-01-04,Contactless,
105785,2025-09-11,S001,P012,SUP03,Receipt,172,0,35,0,0,0,0,137,18.0,137,137,0.92,1.79,62.65,32.2,B-9238,2025-09-25,Voucher,Late
105786,2025-08-14,S007,P017,SUP03,Shrinkage,131,0,35,0,0,0,0,96,24.0,96,96,1.22,2.19,76.65,42.7,B-8719,2025-09-28,Card,
105787,2025-04-05,S007,P016,SUP05,Shrinkage,136,0,31,0,0,0,0,105,27.0,105,105,1.38,2.49,77.19,42.78,B-8194,2025-04-26,Contactless,
105788,2025-09-07,S006,P004,SUP06,Shrinkage,272,72,5,0,0,0,0,339,15.0,339,339,0.78,1.29,6.45,3.9,B-7940,2025-09-14,Contactless,
105789,2025-02-26,S006,P010,SUP04,Waste,123,0,19,1,0,-2,0,103,11.0,103,103,0.58,1.09,20.71,11.6,B-5560,2027-02-26,Voucher,
105790,2025-02-24,S002,P020,SUP10,Adjustment,129,28,32,0,0,-2,0,123,28.0,123,123,1.4,2.79,89.28,44.8,B-2703,2027-02-24,Voucher,
105791,2025-02-01,S002,P014,SUP05,Shrinkage,194,0,14,0,2,0,0,178,12.0,178,178,0.62,1.25,17.5,8.68,B-6929,2026-02-01,Cash,
105792,2025-03-09,S005,P015,SUP02,Return,106,0,24,0,0,0,0,82,11.0,82,82,0.55,1.49,35.76,13.2,B-9183,2025-09-05,Card,
105793,2025-07-17,S002,P008,SUP01,Return,188,77,43,0,0,0,0,222,,222,222,4.1,6.49,279.07,176.3,B-6991,2025-07-22,Voucher,
105794,2025-11-12,S004,P011,SUP07,Return,117,54,30,4,0,0,0,145,33.0,145,145,1.65,2.99,89.7,56.1,B-1565,2026-11-12,Contactless,
105795,2025-01-18,S007,P015,SUP07,Shrinkage,147,0,6,0,0,0,0,141,11.0,141,141,0.55,1.49,8.94,3.3,B-1034,2025-07-17,Cash,
105796,2025-08-03,S003,P015,SUP04,Shrinkage,241,0,39,0,0,0,0,202,,202,202,0.55,1.49,58.11,21.45,B-3568,2026-01-30,Voucher,
105797,2025-03-22,S001,P006,SUP01,Sale,44,0,35,0,0,0,0,9,25.0,9,9,1.25,2.19,76.65,43.75,B-9707,2025-04-01,Voucher,
105798,2025-05-09,S008,P014,SUP06,Shrinkage,127,46,26,0,0,0,0,147,12.0,147,147,0.62,1.25,32.5,16.12,B-4570,2026-05-09,Cash,
105799,2025-05-19,S004,P004,SUP09,Shrinkage,133,103,5,0,1,0,2,228,15.0,230,228,0.78,1.29,6.45,3.9,B-9267,2025-05-26,Card,
105800,2025-07-11,S003,P007,SUP10,Adjustment,117,42,32,0,0,0,0,127,76.0,127,127,3.8,5.99,191.68,121.6,B-5838,2025-07-16,Card,
105801,2025-09-05,S005,P020,SUP04,Return,207,0,24,0,0,2,0,185,28.0,185,185,1.4,2.79,66.96,33.6,B-1200,2027-09-05,Voucher,
105802,2025-05-11,S003,P009,SUP04,Sale,134,19,20,0,0,0,0,133,19.0,133,133,0.95,1.79,35.8,19.0,B-3910,2026-05-11,Contactless,
105803,2025-07-21,S008,P002,SUP07,Receipt,124,0,39,0,0,0,0,85,8.0,85,85,0.42,0.89,34.71,16.38,B-2918,2025-07-26,Card,On Time
105804,2025-03-30,S001,P002,SUP09,Waste,206,0,52,0,0,0,2,152,8.0,154,152,0.42,0.89,46.28,21.84,B-1953,2025-04-04,Cash,
105805,2025-11-05,S007,P004,SUP02,Shrinkage,54,54,36,0,0,0,0,72,15.0,72,72,0.78,1.29,46.44,28.08,B-2410,2025-11-12,Contactless,
105806,2025-05-31,S006,P017,SUP01,Return,178,0,37,2,0,0,0,143,24.0,143,143,1.22,2.19,81.03,47.58,B-7153,2025-07-15,Cash,
105807,2025-06-02,S001,P001,SUP01,Waste,123,0,28,0,0,0,0,95,21.0,95,95,1.05,1.79,50.12,29.4,B-9454,2025-06-12,Voucher,
105808,2025-10-11,S004,P011,SUP04,Receipt,61,29,25,0,0,0,0,65,33.0,65,65,1.65,2.99,74.75,41.25,B-2411,2026-10-11,Card,Late
105809,2025-11-24,S004,P003,SUP01,Return,143,0,33,0,0,0,0,110,38.0,110,110,1.92,2.99,98.67,63.36,B-2048,2025-12-15,Contactless,
105810,2025-04-30,S003,P009,SUP09,Return,76,0,20,0,0,0,0,-56,19.0,56,-56,0.95,1.79,35.8,19.0,B-9059,2026-04-30,Cash,
105811,2025-03-17,S004,P020,SUP06,Return,7,74,12,0,0,0,0,69,28.0,69,69,1.4,2.79,33.48,16.8,B-9181,2027-03-17,Card,
105812,2025-05-25,S001,P008,SUP03,Receipt,199,0,6,0,0,-1,2,190,82.0,192,190,4.1,6.49,38.94,24.6,B-2975,2025-05-30,Voucher,On Time
105813,2025-11-18,S001,P002,SUP01,Shrinkage,211,54,25,0,0,0,0,240,8.0,240,240,0.42,0.89,22.25,10.5,B-9064,2025-11-23,Contactless,
105814,2025-08-07,S006,P019,SUP10,Sale,132,41,72,0,0,0,0,101,17.0,101,101,0.88,1.59,114.48,63.36,B-3481,2026-08-07,Contactless,
105815,2025-05-05,S001,P020,SUP10,Receipt,114,0,22,0,0,0,0,92,28.0,92,92,1.4,2.79,61.38,30.8,B-3114,2027-05-05,Contactless,Partial
105816,2025-10-14,S004,P010,SUP08,Adjustment,186,0,23,0,0,0,0,163,11.0,163,163,0.58,1.09,25.07,13.34,B-4245,2027-10-14,Voucher,
105817,2025-02-13,S004,P002,SUP08,Return,41,0,13,0,0,0,0,28,8.0,28,28,0.42,0.89,11.57,5.46,B-7002,2025-02-18,Card,
105818,2025-02-04,S007,P013,SUP06,Waste,167,0,0,0,1,0,0,166,5.0,166,166,0.18,0.45,0.0,0.0,B-3706,2027-02-04,Cash,
105819,2025-09-06,S001,P009,SUP05,Sale,159,10,40,0,0,0,0,129,19.0,129,129,0.95,1.79,71.6,38.0,B-1621,2026-09-06,Voucher,
105820,2025-10-26,S006,P007,SUP02,Adjustment,24,50,38,0,0,0,0,36,76.0,36,36,3.8,5.99,227.62,144.4,B-4570,2025-10-31,Contactless,
105821,2025-04-15,S006,P003,SUP06,Receipt,111,49,23,0,0,0,0,137,38.0,137,137,1.92,2.99,68.77,44.16,B-6874,2025-05-06,Card,Late
105822,2025-03-15,S002,P008,SUP08,Receipt,93,55,7,0,0,0,0,141,82.0,141,141,4.1,6.49,45.43,28.7,B-1072,2025-03-20,Contactless,On Time
105823,2025-11-28,S008,P016,SUP09,Waste,12,0,36,0,0,0,0,-24,27.0,-24,-24,1.38,2.49,89.64,49.68,B-1718,2025-12-19,Cash,
105824,2025-11-02,S005,P017,SUP02,Return,76,51,25,0,0,0,0,102,24.0,102,102,1.22,26.28,657.0,30.5,B-1354,2025-12-17,Contactless,
105825,2025-04-26,S005,P002,SUP05,Sale,66,70,7,0,0,0,0,129,8.0,129,129,0.42,0.89,6.23,2.94,B-1941,2025-05-01,Card,
105826,2025-10-29,S006,P010,SUP01,Adjustment,12,36,47,0,0,0,0,1,11.0,1,1,0.58,1.09,51.23,27.26,B-4806,2027-10-29,Voucher,
105827,2025-06-09,S001,P004,SUP04,Sale,216,0,26,0,0,0,0,190,15.0,190,190,0.78,1.29,33.54,20.28,B-7092,2025-06-16,Contactless,
105828,2025-09-07,S007,P013,SUP04,Waste,123,0,8,0,0,0,1,114,5.0,115,114,0.18,0.45,3.6,1.44,B-2431,2027-09-07,Contactless,
105829,2025-05-05,S001,P004,SUP01,Return,13,37,18,0,0,0,0,32,15.0,32,32,0.78,1.29,23.22,14.04,B-2302,2025-05-12,Contactless,
105830,2025-11-04,S002,P008,SUP09,Return,149,26,41,0,0,0,0,134,82.0,134,134,4.1,6.49,266.09,168.1,B-5691,2025-11-09,Cash,
105831,2025-04-25,S003,P018,SUP09,Sale,165,32,18,0,0,0,0,179,39.0,179,179,1.95,3.49,62.82,35.1,B-4053,2025-10-22,Card,
